job_title,experience_years,salary_mid,source_name
back end engineer,5.0,1000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,48000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,6.0,2000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,6000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,192500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,24000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,10.0,20000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,15000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,35000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,30000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,8.0,130000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,27000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,18000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,19000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,3.0,5600.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,14.0,15000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,33000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,5000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,8.0,15000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,8.0,150000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.5,40000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,4000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,75000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.0,5000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,15000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,2.0,5000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,6.0,25000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,60000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,7.0,211250.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,2.0,8000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,0.0,26500.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,35000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,7.0,10000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,1.5,3000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,10850.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,7000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.5,45000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,8800.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,10000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,50000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.4,10000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,3.0,18000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,150000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,5.0,21000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,13000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,4000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,19800.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,82000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,9000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,3.0,60000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,25000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,47000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,25000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,90000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,5.0,125000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,51000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.5,8000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,5.0,50000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,0.5,27900.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,12500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,18000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,7.0,114000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,20000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,35000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,65000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,9000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,9000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,27000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,40000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,5.0,5000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.1,5000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,6.0,60000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,21000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,8000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,23000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,7000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,11.0,45000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,4.0,32000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,1.0,2000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,13000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,17000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,15.0,4500.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,5.0,30000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,4.0,35000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,19600.0,Kaggle_Developers_Salaries_in_2024
devops engineer,3.0,18000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,35000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.3,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,3000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,160000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,16500.0,Kaggle_Developers_Salaries_in_2024
devops engineer,0.8,16000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,39000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,4.0,5000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.5,165000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,1.0,5000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,14000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,15600.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,16000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,70000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,20000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,23000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,18.0,170000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,50000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,18000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,50000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,58000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,16.0,160000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,5.0,113000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,20000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,4.0,62500.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,4.0,30000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,6.0,5100.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,100000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.5,60000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.5,50000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,45000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,70000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,20000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,40000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,8000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,3.0,3000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,45000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,39000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,296400.0,Kaggle_Developers_Salaries_in_2024
devops engineer,5.0,40000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,270000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,26000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,5.0,13000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,29500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,28.0,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.5,14000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.4,15000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,100000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,20000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,8.0,44000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,9.0,75000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,4.0,8700.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,2.5,16500.0,Kaggle_Developers_Salaries_in_2024
devops engineer,3.0,98000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,20000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.5,32000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,65000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,60000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,7.0,200000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.5,13400.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.5,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.8,25000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,27000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.5,10000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,50000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,6.0,1250.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,31000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,6000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,0.0,26000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,7000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,10000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,5.0,38000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,1.0,2000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.5,42500.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,5.0,31000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,5000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,4.0,18000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.6,7000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.5,58000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,20000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,8.0,160000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,176000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.5,37000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.5,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,30000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,1.0,17600.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,37500.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,7.0,53050.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,18000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,27000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.8,11000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,3.0,50000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,25000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,40000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,24000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,4000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,35000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,9500.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,200000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,122000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,150000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,12.0,35000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,5.0,4000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.6,15000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,32500.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,6000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,23.0,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,6000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,20.0,42000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,17000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,5.0,30000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.3,13000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,65000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,5.0,12000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,1.0,2750.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.6,8000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,4500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,100000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,46000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,145000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,70000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,30000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.5,15000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,2.0,60000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,5.0,23000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,7.0,5000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,2.0,34000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,3.0,11000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,100000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.5,10000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.5,30000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,23000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.2,3000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,5.0,286000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,5.0,60000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,36000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,20000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,2.6,7000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,1.0,12700.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,8.0,20000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,15500.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.8,3000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,9.0,420000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,17500.0,Kaggle_Developers_Salaries_in_2024
front end engineer,5.0,150000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,7000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,25000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.2,13000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,5000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,2.0,15000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,7.0,14500.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,6.0,22000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,24.0,175000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.6,7500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,11.0,125000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.5,12000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,14000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.5,30000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,28000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.5,11500.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,4.0,13000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,13000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,3.0,10000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,1.0,13000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,52500.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,5.0,25000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,28000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.6,11000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,0.3,38500.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,2.0,3900.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,6.0,33000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.5,14000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,1.5,24600.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,10.0,660000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,12000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,3.0,3800.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.5,12000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,17500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,11000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,1.0,7000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,10.0,35000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.3,17500.0,Kaggle_Developers_Salaries_in_2024
devops engineer,3.0,60000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,24000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.5,52000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,11000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.5,7300.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,7000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,85000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,14500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,32500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.8,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,12250.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,2.0,14500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.3,12000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,7.0,70000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,4.0,20000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,20000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.3,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.5,22000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,3.0,35000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.5,14000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.5,33000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,29000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,60000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,4.0,50000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,0.4,25000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,20000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,2000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,24000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,25000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,6.0,30000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,17000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,21000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.8,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,20000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,6.0,60000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,4.0,30000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,15400.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,60000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,13000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,4500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,5.0,36000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,3.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.5,28000.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,2.0,9000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,10.0,100000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,28000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,21200.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,32500.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,0.0,4400.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,15600.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,10000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,5.0,23000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.5,24000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,16000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,15000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,17000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,1.0,6000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,32000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,35000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.4,8000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,4.0,45000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,10.0,50000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,10.0,50000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,7.0,38000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.2,11000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,27500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,27000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,15.0,40000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,23000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,1.0,7000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,1.0,20000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,18500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,5500.0,Kaggle_Developers_Salaries_in_2024
ui/ux designer,0.0,6600.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.6,23500.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,100000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,20000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,0.8,15000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,13700.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,19000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,10000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,7.0,30000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,25000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.4,9000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,45000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,22.0,590000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,11000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,25000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.5,11000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,28500.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,23000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,0.3,55990.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.5,13500.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.6,17000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,30000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,19800.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,80000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,7.0,35000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,55000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,6.0,110000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,5.0,150000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,4.0,83000.0,Kaggle_Developers_Salaries_in_2024
technical support engineer,1.0,13000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,19000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,100000.0,Kaggle_Developers_Salaries_in_2024
